trade_date,symbol,pclose,close,pct_change
2024-12-20,THOMASWY,1.9,1.9,
2024-12-20,TIP,2.34,2.4,2.56
2024-12-20,TOTAL,673.9,673.9,
2024-12-20,TOURIST,2.5,2.5,
2024-12-20,TRANSCOHOT,116.0,116.0,
2024-12-20,TRANSCORP,43.2,42.95,-0.58
2024-12-20,TRANSEXPR,1.38,1.38,
2024-12-20,TRANSPOWER,359.9,359.9,
2024-12-20,TRIPPLEG,1.87,1.87,
2024-12-20,UACN,27.5,30.25,10.0
2024-12-20,UBA,33.5,33.75,0.75
2024-12-20,UCAP,18.5,19.0,2.7
2024-12-20,UNILEVER,27.55,30.0,8.89
2024-12-20,UNIVINSURE,0.4,0.44,10.0
2024-12-20,UPDC,1.49,1.49,-0.67
2024-12-20,UPDCREIT,5.0,4.9,-2.0
2024-12-20,UPL,3.5,3.5,
2024-12-20,VERITASKAP,1.39,1.35,-2.88
2024-12-20,VFDGROUP,44.4,44.4,
2024-12-20,VITAFOAM,22.0,22.0,6.59
2024-12-20,WAPCO,70.5,68.5,-2.84
2024-12-20,WAPIC,1.78,1.7,-4.49
2024-12-20,WEMABANK,8.7,8.5,-2.3
2024-12-20,ZENITHBANK,44.8,45.85,2.34
2024-12-20,MERVALUE,205.0,220.0,7.32
2024-12-20,FGSUK2027S3,97.93,80.0,-18.31
2024-12-23,ABBEYBDS,2.8,2.8,
2024-12-23,ABCTRANS,1.24,1.23,-0.81
2024-12-23,ACADEMY,3.0,3.0,
2024-12-23,ACCESSCORP,24.0,24.55,2.29
2024-12-23,AFRIPRUD,17.35,19.05,9.8
2024-12-23,AIICO,1.5,1.52,1.33
2024-12-23,AIRTELAFRI,2156.9,2156.9,
2024-12-23,ARADEL,664.0,600.0,-9.64
2024-12-23,AUSTINLAZ,1.83,1.65,-9.84
2024-12-23,BERGER,18.0,18.0,
2024-12-23,BETAGLAS,57.75,59.0,2.16
2024-12-23,BUACEMENT,93.0,93.0,
2024-12-23,BUAFOODS,394.9,394.9,
2024-12-23,CADBURY,21.3,21.3,
2024-12-23,CAP,38.0,38.0,
2024-12-23,CAVERTON,2.4,2.45,2.08
2024-12-23,CHAMPION,3.8,4.18,10.0
2024-12-23,CHAMS,1.93,2.0,3.63
2024-12-23,CILEASING,3.88,3.85,-0.77
2024-12-23,CONHALLPLC,2.58,2.6,0.78
2024-12-23,CONOIL,387.2,387.2,
2024-12-23,CORNERST,3.15,3.27,3.81
2024-12-23,CUSTODIAN,15.45,16.95,9.71
2024-12-23,CUTIX,2.32,2.4,3.45
2024-12-23,CWG,6.85,7.4,8.03
2024-12-23,DAARCOMM,0.62,0.61,-1.61
2024-12-23,DANGCEM,478.8,478.8,
2024-12-23,DANGSUGAR,32.5,34.05,4.77
2024-12-23,DEAPCAP,1.16,1.15,-0.86
2024-12-23,ELLAHLAKES,3.01,3.05,1.33
2024-12-23,ETERNA,29.45,29.45,
2024-12-23,ETI,28.0,28.0,
2024-12-23,ETRANZACT,6.75,6.75,
2024-12-23,EUNISELL,19.27,19.27,
2024-12-23,FBNH,26.8,27.15,1.31
2024-12-23,FCMB,9.0,9.4,4.44
2024-12-23,FIDELITYBK,16.0,16.65,4.06
2024-12-23,FIDSON,14.5,14.5,
2024-12-23,FTNCOCOA,1.85,1.82,-1.62
2024-12-23,GEREGU,1150.0,1150.0,
2024-12-23,GOLDBREW,8.64,8.64,
2024-12-23,GTCO,57.0,58.75,3.07
2024-12-23,GUINEAINS,0.69,0.69,1.45
2024-12-23,GUINNESS,67.0,67.0,
2024-12-23,HMCALL,5.0,5.0,
2024-12-23,HONYFLOUR,6.05,6.65,9.92
2024-12-23,IKEJAHOTEL,9.15,10.05,9.84
2024-12-23,IMG,37.95,37.95,
2024-12-23,INFINITY,7.0,7.0,
2024-12-23,INTBREW,5.0,5.5,10.0
2024-12-23,INTENEGINS,1.47,1.59,8.16
2024-12-23,JAIZBANK,2.83,2.95,4.24
2024-12-23,JAPAULGOLD,2.18,2.15,-1.38
2024-12-23,JBERGER,155.25,155.25,
2024-12-23,JOHNHOLT,5.88,5.88,
2024-12-23,JULI,10.3,10.3,
2024-12-23,LASACO,2.8,2.8,
2024-12-23,LEARNAFRCA,3.88,3.96,2.06
2024-12-23,LINKASSURE,1.1,1.08,-1.82
2024-12-23,LIVESTOCK,4.1,4.0,-2.44
2024-12-23,LIVINGTRUST,3.3,3.63,10.0
2024-12-23,MANSARD,7.5,8.25,10.0
2024-12-23,MAYBAKER,8.35,8.55,2.4
2024-12-23,MCNICHOLS,1.54,1.54,
2024-12-23,MECURE,11.45,11.45,
2024-12-23,MEYER,7.67,7.67,
2024-12-23,MORISON,4.01,4.01,
2024-12-23,MRS,180.0,198.0,10.0
2024-12-23,MTNN,175.5,178.0,1.42
2024-12-23,MULTIVERSE,4.6,5.05,9.78
2024-12-23,NAHCO,46.1,46.05,-0.11
2024-12-23,NASCON,32.4,32.4,
2024-12-23,NB,29.0,31.0,6.9
2024-12-23,NCR,4.73,4.73,
2024-12-23,NEIMETH,2.0,2.01,0.5
2024-12-23,NEM,10.8,10.8,
2024-12-23,NESTLE,875.0,875.0,
2024-12-23,NGXGROUP,30.0,30.0,
2024-12-23,NIDF,111.7,111.7,
2024-12-23,NNFM,40.05,43.9,9.61
2024-12-23,NPFMCRFBK,1.65,1.6,-3.03
2024-12-23,NSLTECH,0.62,0.61,-1.61
2024-12-23,OANDO,69.5,63.5,-8.63
2024-12-23,OKOMUOIL,367.0,403.7,10.0
2024-12-23,OMATEK,0.68,0.65,-4.41
2024-12-23,PRESCO,465.0,475.0,2.15
2024-12-23,PRESTIGE,0.81,0.88,8.64
2024-12-23,PZ,23.0,25.0,8.7
2024-12-23,REDSTAREX,4.41,4.41,
2024-12-23,REGALINS,0.61,0.64,4.92
2024-12-23,ROYALEX,0.73,0.78,6.85
2024-12-23,RTBRISCOE,2.47,2.68,8.5
2024-12-23,SCOA,2.06,2.06,
2024-12-23,SEPLAT,5700.0,5700.0,
2024-12-23,SFSREIT,179.45,179.45,
2024-12-23,SKYAVN,27.95,27.95,
2024-12-23,SOVRENINS,0.9,0.89,-1.11
2024-12-23,STANBIC,58.55,58.75,0.34
2024-12-23,STERLINGNG,5.0,5.5,10.0
2024-12-23,SUNUASSUR,7.49,8.23,9.88
2024-12-23,TANTALIZER,1.6,1.7,6.25
2024-12-23,THOMASWY,1.9,1.9,
2024-12-23,TIP,2.4,2.31,-3.75
2024-12-23,TOTAL,673.9,673.9,
2024-12-23,TRANSCOHOT,116.0,116.0,
2024-12-23,TRANSCORP,42.95,45.0,4.77
2024-12-23,TRANSEXPR,1.38,1.38,
2024-12-23,TRANSPOWER,359.9,359.9,
2024-12-23,TRIPPLEG,1.87,1.87,
2024-12-23,UACN,30.25,31.4,3.8
2024-12-23,UBA,33.75,35.0,3.7
2024-12-23,UCAP,19.0,19.25,1.32
2024-12-23,UNILEVER,30.0,30.0,
2024-12-23,UNIVINSURE,0.44,0.48,9.09
2024-12-23,UPDC,1.49,1.48,-0.67
2024-12-23,UPDCREIT,4.9,5.25,7.14
2024-12-23,UPL,3.5,3.5,
2024-12-23,VERITASKAP,1.35,1.29,-4.44
2024-12-23,VFDGROUP,44.4,44.4,
2024-12-23,VITAFOAM,22.0,23.5,6.82
2024-12-23,WAPCO,68.5,68.0,-0.73
2024-12-23,WAPIC,1.7,1.79,5.29
2024-12-23,WEMABANK,8.5,8.75,2.94
2024-12-23,ZENITHBANK,45.85,46.0,0.33
2024-12-23,VSPBONDETF,190.03,192.03,1.05
2024-12-24,ABBEYBDS,2.8,2.8,
2024-12-24,ABCTRANS,1.23,1.23,
2024-12-24,ACADEMY,3.0,3.0,
2024-12-24,ACCESSCORP,24.55,24.7,0.61
2024-12-24,AFRIPRUD,19.05,19.05,-0.79
2024-12-24,AIICO,1.52,1.5,-1.32
2024-12-24,AIRTELAFRI,2156.9,2156.9,
2024-12-24,ALEX,7.15,7.15,
2024-12-24,ARADEL,600.0,600.0,
2024-12-24,AUSTINLAZ,1.65,1.65,
2024-12-24,BERGER,18.0,18.0,
2024-12-24,BETAGLAS,59.0,59.0,
2024-12-24,BUACEMENT,93.0,93.0,
2024-12-24,BUAFOODS,394.9,394.9,
2024-12-24,CADBURY,21.3,21.3,
2024-12-24,CAP,38.0,38.0,
2024-12-24,CAVERTON,2.45,2.27,-7.35
2024-12-24,CHAMPION,4.18,4.18,
2024-12-24,CHAMS,2.0,1.98,-1.0
2024-12-24,CILEASING,3.85,3.82,-0.78
2024-12-24,CONHALLPLC,2.6,2.8,7.69
2024-12-24,CONOIL,387.2,387.2,
2024-12-24,CORNERST,3.27,3.27,
2024-12-24,CUSTODIAN,16.95,16.95,
2024-12-24,CUTIX,2.4,2.3,-4.17
2024-12-24,CWG,7.4,7.75,4.73
2024-12-24,DAARCOMM,0.61,0.6,-1.64
2024-12-24,DANGCEM,478.8,478.8,
2024-12-24,DANGSUGAR,34.05,34.05,
2024-12-24,DEAPCAP,1.15,1.15,
2024-12-24,ELLAHLAKES,3.05,3.15,3.28
2024-12-24,ETERNA,29.45,30.0,1.87
2024-12-24,ETI,28.0,28.0,
2024-12-24,ETRANZACT,6.75,6.75,
2024-12-24,EUNISELL,19.27,19.27,
2024-12-24,FBNH,27.15,27.9,2.76
2024-12-24,FCMB,9.4,9.35,-0.53
2024-12-24,FIDELITYBK,16.65,17.5,5.11
2024-12-24,FIDSON,14.5,14.0,-3.45
2024-12-24,FTNCOCOA,1.82,1.82,
2024-12-24,GEREGU,1150.0,1150.0,
2024-12-24,GOLDBREW,8.64,8.64,
2024-12-24,GTCO,58.75,57.95,-1.36
2024-12-24,GUINEAINS,0.69,0.66,-4.35
2024-12-24,GUINNESS,67.0,67.0,
2024-12-24,HMCALL,5.0,4.75,-5.0
2024-12-24,HONYFLOUR,6.65,6.93,4.21
2024-12-24,IKEJAHOTEL,10.05,11.05,9.95
2024-12-24,IMG,37.95,37.95,
2024-12-24,INTBREW,5.5,5.55,0.91
2024-12-24,INTENEGINS,1.59,1.7,6.92
2024-12-24,JAIZBANK,2.95,2.92,-1.02
2024-12-24,JAPAULGOLD,2.15,2.19,1.86
2024-12-24,JBERGER,155.25,155.25,
2024-12-24,JOHNHOLT,5.88,6.45,9.69
2024-12-24,JULI,10.3,10.3,
2024-12-24,LASACO,2.8,2.8,
2024-12-24,LEARNAFRCA,3.96,3.96,
2024-12-24,LINKASSURE,1.08,1.08,
2024-12-24,LIVESTOCK,4.0,3.8,-5.0
2024-12-24,LIVINGTRUST,3.63,3.63,
2024-12-24,MANSARD,8.25,8.6,4.24
2024-12-24,MAYBAKER,8.55,8.55,
2024-12-24,MCNICHOLS,1.54,1.54,
2024-12-24,MECURE,11.45,11.45,
2024-12-24,MEYER,7.67,7.67,
2024-12-24,MORISON,4.01,4.01,
2024-12-24,MRS,198.0,217.8,10.0
2024-12-24,MTNN,178.0,194.0,8.99
2024-12-24,MULTIVERSE,5.05,5.55,9.9
2024-12-24,NAHCO,46.05,46.05,
2024-12-24,NASCON,32.4,31.0,-4.32
2024-12-24,NB,31.0,32.5,4.84
2024-12-24,NCR,4.73,4.73,
2024-12-24,NEIMETH,2.01,2.01,
2024-12-24,NEM,10.8,11.0,1.85
2024-12-24,NESTLE,875.0,875.0,
2024-12-24,NGXGROUP,30.0,30.0,
2024-12-24,NIDF,111.7,111.7,
2024-12-24,NNFM,43.9,43.9,
2024-12-24,NOTORE,62.5,62.5,
2024-12-24,NPFMCRFBK,1.6,1.6,6.25
2024-12-24,NSLTECH,0.61,0.58,-4.92
2024-12-24,OANDO,63.5,65.8,3.62
2024-12-24,OKOMUOIL,403.7,403.7,
2024-12-24,OMATEK,0.65,0.65,
2024-12-24,PRESCO,475.0,475.0,
2024-12-24,PRESTIGE,0.88,0.95,7.95
2024-12-24,PZ,25.0,26.5,6.0
2024-12-24,REDSTAREX,4.41,4.41,
2024-12-24,REGALINS,0.64,0.7,9.38
2024-12-24,ROYALEX,0.78,0.85,8.97
2024-12-24,RTBRISCOE,2.68,2.65,-1.12
2024-12-24,SCOA,2.06,2.06,
2024-12-24,SEPLAT,5700.0,5700.0,
2024-12-24,SFSREIT,179.45,179.45,
2024-12-24,SKYAVN,27.95,30.7,9.84
2024-12-24,SOVRENINS,0.89,0.9,1.12
2024-12-24,STANBIC,58.75,59.0,0.43
2024-12-24,STERLINGNG,5.5,5.85,6.36
2024-12-24,SUNUASSUR,8.23,8.23,-4.62
2024-12-24,TANTALIZER,1.7,1.8,5.88
2024-12-24,THOMASWY,1.9,1.71,-10.0
2024-12-24,TIP,2.31,2.31,
2024-12-24,TOTAL,673.9,673.9,
2024-12-24,TRANSCOHOT,116.0,116.0,
2024-12-24,TRANSCORP,45.0,43.25,-3.89
2024-12-24,TRANSPOWER,359.9,359.9,
2024-12-24,TRIPPLEG,1.87,1.87,
2024-12-24,UACN,31.4,30.5,-2.87
2024-12-24,UBA,35.0,36.0,2.86
2024-12-24,UCAP,19.25,19.7,2.34
2024-12-24,UNILEVER,30.0,30.0,
2024-12-24,UNIVINSURE,0.48,0.5,4.17
2024-12-24,UPDC,1.48,1.5,1.35
2024-12-24,UPDCREIT,5.25,5.0,-4.76
2024-12-24,UPL,3.5,3.5,
2024-12-24,VERITASKAP,1.29,1.38,6.98
2024-12-24,VFDGROUP,44.4,44.4,
2024-12-24,VITAFOAM,23.5,23.9,1.7
2024-12-24,WAPCO,68.0,69.0,1.47
2024-12-24,WAPIC,1.79,1.7,-5.03
2024-12-24,WEMABANK,8.75,9.0,2.86
2024-12-24,ZENITHBANK,46.0,46.0,-0.11
2024-12-24,VSPBONDETF,192.03,200.0,4.15
2024-12-27,ABBEYBDS,2.8,2.8,
2024-12-27,ABCTRANS,1.23,1.23,
2024-12-27,ACADEMY,3.0,3.0,
2024-12-27,ACCESSCORP,24.7,24.0,-2.83
2024-12-27,AFRIPRUD,19.05,20.2,6.04
2024-12-27,AIICO,1.5,1.49,-0.67
2024-12-27,AIRTELAFRI,2156.9,2156.9,
2024-12-27,ALEX,7.15,7.15,
2024-12-27,ARADEL,600.0,600.0,
2024-12-27,AUSTINLAZ,1.65,1.66,0.61
2024-12-27,BERGER,18.0,18.5,2.78
2024-12-27,BETAGLAS,59.0,59.0,
2024-12-27,BUACEMENT,93.0,93.0,
2024-12-27,BUAFOODS,394.9,394.9,
2024-12-27,CADBURY,21.3,23.0,7.98
2024-12-27,CAP,38.0,38.0,
2024-12-27,CAVERTON,2.27,2.4,5.73
2024-12-27,CHAMPION,4.18,4.18,
2024-12-27,CHAMS,1.98,2.0,1.01
2024-12-27,CILEASING,3.82,3.8,-0.52
2024-12-27,CONHALLPLC,2.8,2.86,2.14
2024-12-27,CONOIL,387.2,387.2,
2024-12-27,CORNERST,3.27,3.27,
2024-12-27,CUSTODIAN,16.95,17.1,0.88
2024-12-27,CUTIX,2.3,2.4,4.35
2024-12-27,CWG,7.75,7.85,1.29
2024-12-27,DAARCOMM,0.6,0.58,-3.33
2024-12-27,DANGCEM,478.8,478.8,
2024-12-27,DANGSUGAR,34.05,34.05,
2024-12-27,DEAPCAP,1.15,1.16,0.87
2024-12-27,ELLAHLAKES,3.15,3.15,-0.32
2024-12-27,ENAMELWA,19.3,19.3,
2024-12-27,ETERNA,30.0,28.5,-5.0
2024-12-27,ETI,28.0,28.0,
2024-12-27,ETRANZACT,6.75,6.75,
2024-12-27,EUNISELL,19.27,19.27,
2024-12-27,FBNH,27.9,28.1,0.72
2024-12-27,FCMB,9.35,9.5,1.6
2024-12-27,FIDELITYBK,17.5,17.15,-2.0
2024-12-27,FIDSON,14.0,15.0,7.14
2024-12-27,FTNCOCOA,1.82,1.8,-1.1
2024-12-27,GEREGU,1150.0,1150.0,
2024-12-27,GOLDBREW,8.64,8.64,
2024-12-27,GTCO,57.95,57.0,-1.64
2024-12-27,GUINEAINS,0.66,0.68,3.03
2024-12-27,GUINNESS,67.0,67.0,
2024-12-27,HMCALL,4.75,4.78,0.63
2024-12-27,HONYFLOUR,6.93,6.3,-9.09
2024-12-27,IKEJAHOTEL,11.05,12.15,9.95
2024-12-27,IMG,37.95,37.95,
2024-12-27,INFINITY,7.0,7.0,
2024-12-27,INTBREW,5.55,5.55,-7.21
2024-12-27,INTENEGINS,1.7,1.7,
2024-12-27,JAIZBANK,2.92,2.99,2.4
2024-12-27,JAPAULGOLD,2.19,2.19,-0.91
2024-12-27,JBERGER,155.25,155.25,
2024-12-27,JOHNHOLT,6.45,7.09,9.92
2024-12-27,JULI,10.3,10.3,
2024-12-27,LASACO,2.8,2.81,0.36
2024-12-27,LEARNAFRCA,3.96,4.35,9.85
2024-12-27,LINKASSURE,1.08,1.08,-2.78
2024-12-27,LIVESTOCK,3.8,3.9,2.63
2024-12-27,LIVINGTRUST,3.63,3.63,
2024-12-27,MANSARD,8.6,8.5,-1.16
2024-12-27,MAYBAKER,8.55,9.4,9.94
2024-12-27,MCNICHOLS,1.54,1.61,4.55
2024-12-27,MECURE,11.45,11.5,0.44
2024-12-27,MEYER,7.67,7.67,
2024-12-27,MORISON,4.01,4.01,
2024-12-27,MRS,217.8,217.8,
2024-12-27,MTNN,194.0,194.0,
2024-12-27,MULTIVERSE,5.55,6.1,9.91
2024-12-27,NAHCO,46.05,46.05,
2024-12-27,NASCON,31.0,31.0,
2024-12-27,NB,32.5,32.5,
2024-12-27,NCR,4.73,4.73,
2024-12-27,NEIMETH,2.01,1.9,-5.47
2024-12-27,NEM,11.0,11.0,
2024-12-27,NESTLE,875.0,875.0,
2024-12-27,NGXGROUP,30.0,30.0,
2024-12-27,NIDF,111.7,111.7,
2024-12-27,NNFM,43.9,43.9,
2024-12-27,NPFMCRFBK,1.6,1.63,1.88
2024-12-27,NSLTECH,0.58,0.63,8.62
2024-12-27,OANDO,65.8,67.35,2.36
2024-12-27,OKOMUOIL,403.7,403.7,
2024-12-27,OMATEK,0.65,0.68,4.62
2024-12-27,PRESCO,475.0,475.0,
2024-12-27,PRESTIGE,0.95,1.0,5.26
2024-12-27,PZ,26.5,29.0,9.43
2024-12-27,REDSTAREX,4.41,4.41,
2024-12-27,REGALINS,0.7,0.7,-5.71
2024-12-27,ROYALEX,0.85,0.91,7.06
2024-12-27,RTBRISCOE,2.65,2.5,-5.66
2024-12-27,SCOA,2.06,2.06,
2024-12-27,SEPLAT,5700.0,5700.0,
2024-12-27,SFSREIT,179.45,179.45,
2024-12-27,SKYAVN,30.7,33.75,9.93
2024-12-27,SOVRENINS,0.9,0.93,3.33
2024-12-27,STANBIC,59.0,60.0,1.69
2024-12-27,STERLINGNG,5.85,5.65,-3.42
2024-12-27,SUNUASSUR,8.23,8.99,9.23
2024-12-27,TANTALIZER,1.8,1.72,-4.44
2024-12-27,THOMASWY,1.71,1.71,
2024-12-27,TIP,2.31,2.5,8.23
2024-12-27,TOTAL,673.9,673.9,
2024-12-27,TRANSCOHOT,116.0,116.0,
2024-12-27,TRANSCORP,43.25,43.3,0.12
2024-12-27,TRANSPOWER,359.9,359.9,
2024-12-27,TRIPPLEG,1.87,1.87,
2024-12-27,UACN,30.5,30.2,-0.98
2024-12-27,UBA,36.0,34.55,-4.03
2024-12-27,UCAP,19.7,20.2,2.54
2024-12-27,UHOMREIT,36.6,36.6,
2024-12-27,UNILEVER,30.0,30.0,
2024-12-27,UNIONDICON,8.0,8.0,
2024-12-27,UNIVINSURE,0.5,0.55,10.0
2024-12-27,UPDC,1.5,1.48,-1.33
2024-12-27,UPDCREIT,5.0,5.0,
2024-12-27,UPL,3.5,3.85,10.0
2024-12-27,VERITASKAP,1.38,1.44,4.35
2024-12-27,VFDGROUP,44.4,44.4,
2024-12-27,VITAFOAM,23.9,23.9,
2024-12-27,WAPCO,69.0,69.0,
2024-12-27,WAPIC,1.7,1.87,10.0
2024-12-27,WEMABANK,9.0,9.05,0.56
2024-12-27,ZENITHBANK,46.0,45.95,-0.11
2024-12-27,LOTUSHAL15,22.91,25.2,10.0
2024-12-27,VSPBONDETF,200.0,290.0,45.0
2024-12-30,ABBEYBDS,2.8,3.0,7.14
2024-12-30,ABCTRANS,1.23,1.23,
2024-12-30,ACADEMY,3.0,3.0,
2024-12-30,ACCESSCORP,24.0,24.0,0.42
2024-12-30,AFRIPRUD,20.2,20.0,-0.99
2024-12-30,AIICO,1.49,1.43,-4.03
2024-12-30,AIRTELAFRI,2156.9,2156.9,
2024-12-30,ALEX,7.15,7.15,
2024-12-30,ARADEL,600.0,600.0,
2024-12-30,AUSTINLAZ,1.66,1.82,9.64
2024-12-30,BERGER,18.5,20.0,8.11
2024-12-30,BETAGLAS,59.0,59.0,
2024-12-30,BUACEMENT,93.0,93.0,
2024-12-30,BUAFOODS,394.9,415.0,5.09
2024-12-30,CADBURY,23.0,23.0,
2024-12-30,CAP,38.0,38.0,
2024-12-30,CAVERTON,2.4,2.45,2.08
2024-12-30,CHAMPION,4.18,4.15,-0.72
2024-12-30,CHAMS,2.0,2.0,-0.5
2024-12-30,CILEASING,3.8,3.8,-3.16
2024-12-30,CONHALLPLC,2.86,3.14,9.79
2024-12-30,CONOIL,387.2,387.2,
2024-12-30,CORNERST,3.27,3.3,0.92
2024-12-30,CUSTODIAN,17.1,17.1,
2024-12-30,CUTIX,2.4,2.42,0.83
2024-12-30,CWG,7.85,7.7,-1.91
2024-12-30,DAARCOMM,0.58,0.63,8.62
2024-12-30,DANGCEM,478.8,478.8,
2024-12-30,DANGSUGAR,34.05,34.05,
2024-12-30,DEAPCAP,1.16,1.16,
2024-12-30,ELLAHLAKES,3.15,3.1,-1.59
2024-12-30,ETERNA,28.5,27.0,-5.26
2024-12-30,ETI,28.0,28.0,
2024-12-30,ETRANZACT,6.75,6.75,
2024-12-30,EUNISELL,19.27,19.27,
2024-12-30,FBNH,28.1,28.2,0.36
2024-12-30,FCMB,9.5,9.3,-2.11
2024-12-30,FIDELITYBK,17.15,17.3,0.87
2024-12-30,FIDSON,15.0,15.5,3.33
2024-12-30,FTNCOCOA,1.8,1.8,2.78
2024-12-30,GEREGU,1150.0,1150.0,
2024-12-30,GOLDBREW,8.64,8.64,
2024-12-30,GTCO,57.0,57.0,-3.42
2024-12-30,GUINEAINS,0.68,0.74,8.82
2024-12-30,GUINNESS,67.0,70.25,4.85
2024-12-30,HMCALL,4.78,4.78,
2024-12-30,HONYFLOUR,6.3,6.4,1.59
2024-12-30,IKEJAHOTEL,12.15,11.25,-7.41
2024-12-30,IMG,37.95,37.95,
2024-12-30,INFINITY,7.0,7.0,
2024-12-30,INTBREW,5.55,5.55,-9.91
2024-12-30,INTENEGINS,1.7,1.7,
2024-12-30,JAIZBANK,2.99,3.05,2.01
2024-12-30,JAPAULGOLD,2.19,2.1,-4.11
2024-12-30,JBERGER,155.25,155.25,
2024-12-30,JOHNHOLT,7.09,7.79,9.87
2024-12-30,JULI,10.3,10.3,
2024-12-30,LASACO,2.81,3.09,9.96
2024-12-30,LEARNAFRCA,4.35,4.77,9.66
2024-12-30,LINKASSURE,1.08,1.08,4.63
2024-12-30,LIVESTOCK,3.9,4.19,7.44
2024-12-30,LIVINGTRUST,3.63,3.99,9.92
2024-12-30,MANSARD,8.5,8.2,-3.53
2024-12-30,MAYBAKER,9.4,9.4,
2024-12-30,MCNICHOLS,1.61,1.61,
2024-12-30,MECURE,11.5,12.65,10.0
2024-12-30,MEYER,7.67,8.43,9.91
2024-12-30,MORISON,4.01,4.01,
2024-12-30,MRS,217.8,217.8,
2024-12-30,MTNN,194.0,207.8,7.11
2024-12-30,MULTIVERSE,6.1,6.7,9.84
2024-12-30,NAHCO,46.05,46.05,
2024-12-30,NASCON,31.0,31.0,
2024-12-30,NB,32.5,32.15,-1.08
2024-12-30,NCR,4.73,5.0,5.71
2024-12-30,NEIMETH,1.9,2.09,10.0
2024-12-30,NEM,11.0,10.95,-0.45
2024-12-30,NESTLE,875.0,875.0,
2024-12-30,NGXGROUP,30.0,27.25,-9.17
2024-12-30,NIDF,111.7,111.7,
2024-12-30,NNFM,43.9,43.9,
2024-12-30,NPFMCRFBK,1.63,1.67,2.45
2024-12-30,NSLTECH,0.63,0.63,-3.17
2024-12-30,OANDO,67.35,67.0,-0.52
2024-12-30,OKOMUOIL,403.7,403.7,
2024-12-30,OMATEK,0.68,0.67,-1.47
2024-12-30,PRESCO,475.0,475.0,
2024-12-30,PRESTIGE,1.0,1.1,10.0
2024-12-30,PZ,29.0,26.1,-10.0
2024-12-30,REDSTAREX,4.41,4.41,
2024-12-30,REGALINS,0.7,0.7,10.0
2024-12-30,ROYALEX,0.91,1.0,9.89
2024-12-30,RTBRISCOE,2.5,2.5,2.0
2024-12-30,SCOA,2.06,2.06,
2024-12-30,SEPLAT,5700.0,5700.0,
2024-12-30,SFSREIT,179.45,179.45,
2024-12-30,SKYAVN,33.75,33.15,-1.78
2024-12-30,SOVRENINS,0.93,1.02,9.68
2024-12-30,STANBIC,60.0,57.6,-4.0
2024-12-30,STERLINGNG,5.65,5.65,0.88
2024-12-30,SUNUASSUR,8.99,9.88,9.9
2024-12-30,TANTALIZER,1.72,1.89,9.88
2024-12-30,THOMASWY,1.71,1.72,0.58
2024-12-30,TIP,2.5,2.5,2.0
2024-12-30,TOTAL,673.9,673.9,
2024-12-30,TRANSCOHOT,116.0,116.0,
2024-12-30,TRANSCORP,43.3,43.3,
2024-12-30,TRANSEXPR,1.38,1.38,
2024-12-30,TRANSPOWER,359.9,359.9,
2024-12-30,TRIPPLEG,1.87,2.05,9.63
2024-12-30,UACN,30.2,30.2,
2024-12-30,UBA,34.55,34.3,-0.72
2024-12-30,UCAP,20.2,20.5,1.49
2024-12-30,UHOMREIT,36.6,36.6,
2024-12-30,UNILEVER,30.0,30.0,
2024-12-30,UNIONDICON,8.0,8.0,
2024-12-30,UNIVINSURE,0.55,0.6,9.09
2024-12-30,UPDC,1.48,1.58,6.76
2024-12-30,UPDCREIT,5.0,5.0,
2024-12-30,UPL,3.85,3.85,
2024-12-30,VERITASKAP,1.44,1.42,-1.39
2024-12-30,VFDGROUP,44.4,44.4,
2024-12-30,VITAFOAM,23.9,21.6,-9.62
2024-12-30,WAPCO,69.0,69.0,
2024-12-30,WAPIC,1.87,2.05,9.63
2024-12-30,WEMABANK,9.05,9.05,-0.55
2024-12-30,ZENITHBANK,45.95,45.95,-0.11
2024-12-30,VSPBONDETF,290.0,205.0,-29.31
2024-12-30,FGS202656,100.0,100.0,
2024-12-31,ABBEYBDS,3.0,3.0,
2024-12-31,ABCTRANS,1.23,1.23,
2024-12-31,ACADEMY,3.0,3.0,
2024-12-31,ACCESSCORP,24.0,23.85,-0.62
2024-12-31,AFRIPRUD,20.0,20.55,2.75
2024-12-31,AIICO,1.43,1.43,0.7
2024-12-31,AIRTELAFRI,2156.9,2156.9,
2024-12-31,ALEX,7.15,7.15,
2024-12-31,ARADEL,600.0,598.0,-0.33
2024-12-31,AUSTINLAZ,1.82,1.82,
2024-12-31,BERGER,20.0,20.0,
2024-12-31,BETAGLAS,59.0,64.9,10.0
2024-12-31,BUACEMENT,93.0,93.0,
2024-12-31,BUAFOODS,415.0,415.0,
2024-12-31,CADBURY,23.0,21.5,-6.52
2024-12-31,CAP,38.0,38.0,
2024-12-31,CAVERTON,2.45,2.32,-5.31
2024-12-31,CHAMPION,4.15,3.81,-8.19
2024-12-31,CHAMS,2.0,1.99,-0.5
2024-12-31,CHELLARAM,3.7,3.7,
2024-12-31,CILEASING,3.8,3.77,-0.79
2024-12-31,CONHALLPLC,3.14,3.45,9.87
2024-12-31,CONOIL,387.2,387.2,
2024-12-31,CORNERST,3.3,3.6,9.09
2024-12-31,CUSTODIAN,17.1,17.1,
2024-12-31,CUTIX,2.42,2.3,-4.96
2024-12-31,CWG,7.7,7.7,
